Postcode_Number,District, District_latitude, District_longitue,Neighbourhood,Neigh_latitude,Neigh_longitude,Zipcode,Street,Latitude,Longitude
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532ED,Queridostraat,52.09555701,5.091528757
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532EC,Queridostraat,52.09507203,5.091431996
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532EB,Queridostraat,52.09567027,5.091880124
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532EA,Queridostraat,52.09510951,5.091770311
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CZ,Louis Couperusstraat,52.09585087,5.092600426
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CX,Louis Couperusstraat,52.0960503,5.092506491
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CW,Louis Couperusstraat,52.09596638,5.09357559
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CV,Majellapark,52.09587863,5.087462511
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CT,Majellapark,52.09590949,5.089193141
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CS,Majellapark,52.09567105,5.091074924
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CR,Majellapark,52.09486902,5.090915966
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CP,Broerestraat,52.09560636,5.086619386
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CN,Poelhekkestraat,52.09588278,5.086660118
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CM,Poelhekkestraat,52.09607111,5.08676277
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CL,Frederik van Eedenstraat,52.09637595,5.088046993
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CK,Van Meursstraat,52.09632222,5.087040222
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CJ,Van Meursstraat,52.09616,5.089094283
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CH,Van Meursstraat,52.09647376,5.087620709
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CG,Thomas à Kempisweg,52.09678233,5.085538156
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CE,Thomas à Kempisweg,52.09641395,5.085461986
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CD,Thomas à Kempisweg,52.0961527,5.085409384
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CC,Thomas à Kempisweg,52.0958788,5.085353595
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CB,Thomas à Kempisweg,52.09562733,5.085298868
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532CA,Thomas à Kempisweg,52.09623125,5.086115089
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BZ,Cremerplein,52.09576305,5.095059283
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BX,Cremerplein,52.09605614,5.096056794
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BW,Cremerplein,52.09605614,5.096056794
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BT,Cremerstraat,52.09678946,5.087081374
3532,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3532BS,Vleutenseweg,52.09664098,5.089097234
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BS,Cremerstraat,52.09664098,5.089097234
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BR,Cremerstraat,52.09638405,5.091709931
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BR,Justus van Maurikstraat,52.09638405,5.091709931
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BP,Cremerstraat,52.09629838,5.092808285
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BN,Cremerstraat,52.0963322,5.093760909
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BM,Cremerstraat,52.09602899,5.096968814
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BL,Cremerstraat,52.09595775,5.097874078
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BK,Cremerstraat,52.09588407,5.098785654
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BJ,Cremerstraat,52.09581568,5.099465036
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BH,Cremerstraat,52.09550959,5.101041948
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BG,Cremerstraat,52.0951371,5.102314075
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532BE,Cremerstraat,52.09470346,5.103509073
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532AL,Thomas à Kempisplantsoen,52.09694223,5.084233636
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532AK,Thomas à Kempisplantsoen,52.09663796,5.084436307
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532AJ,Thomas à Kempisplantsoen,52.09633461,5.084635311
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532AH,Thomas à Kempisplantsoen,52.09603467,5.08478111
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532AG,Thomas à Kempisplantsoen,52.09565979,5.084915371
3532,Wijk 01 West,52.10507238,5.07159575,Nieuw Engeland | Th. a. Kempisplantsoen en omgeving,52.09549998,5.091907792,3532AE,Steenovenweg,52.09590903,5.082882168
3532,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3532AD,Vleutensevaart,52.09526899,5.081441527
3532,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3532AB,Keulsekade,52.09340802,5.083623526
3532,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3532AA,Keulsekade,52.09336837,5.0836583
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XS,Weltevredenstraat,52.09413807,5.086445527
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XR,Weltevredenstraat,52.09390737,5.086065931
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XP,Weltevredenstraat,52.09433771,5.086249423
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XN,Priokstraat,52.0941592,5.087259844
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XM,Priokstraat,52.0941961,5.086981588
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XL,Curaçaostraat,52.09385219,5.087898958
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XK,Curaçaostraat,52.09376744,5.087598129
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XJ,Curaçaostraat,52.09408965,5.08772043
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XH,Bataviastraat,52.09358,5.086679463
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XG,Bataviastraat,52.09343558,5.087627949
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XE,Bataviastraat,52.09287213,5.088355484
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XD,Bataviastraat,52.09237862,5.089318151
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XC,Bataviastraat,52.09380734,5.086805291
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XB,Bataviastraat,52.09340386,5.088160118
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531XA,Bataviastraat,52.09242285,5.089616447
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WT,Salawatihof,52.08986435,5.092203259
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WS,Adikade,52.08980702,5.092837265
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WR,Niasstraat,52.09369233,5.091901668
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WP,Niasstraat,52.09325013,5.09162648
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WN,Haroekoeplein,52.09134899,5.091646947
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WL,Tanimbarkade,52.09144491,5.092505199
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WK,Haroekoeplein,52.09189591,5.091706111
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WJ,Sapoerahof,52.09299547,5.091304053
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WH,Boeroehof,52.09227436,5.091479194
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WG,Boeroehof,52.09227962,5.091130583
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WE,Molukkenstraat,52.09253757,5.091288932
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WD,Molukkenstraat,52.09252568,5.092120519
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WC,Molukkenstraat,52.09272877,5.091353258
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531WB,Molukkenstraat,52.09271899,5.09210773
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VN,Makassarstraat,52.09188771,5.089336412
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VM,Makassarstraat,52.09256407,5.085306457
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VL,Makassarstraat,52.09226946,5.086363397
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VK,Makassarstraat,52.09183841,5.087879007
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VJ,Makassarstraat,52.09212018,5.089372198
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VH,Groeneweg,52.09041185,5.090518459
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VG,Groeneweg,52.09151058,5.090670019
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VE,Groeneweg,52.09270405,5.090603993
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VD,Groeneweg,52.09077068,5.090206903
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VC,Groeneweg,52.09172388,5.090243159
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VB,Groeneweg,52.09269433,5.090274196
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531VA,Groeneweg,52.09352849,5.090327009
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TL,Billitonkade,52.09323174,5.093136385
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TK,Billitonkade,52.092395,5.093231061
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TJ,Billitonkade,52.09172688,5.093340728
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TH,Billitonkade,52.08979429,5.093669749
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TG,Billitonkade,52.0891021,5.093786127
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TE,Billitonkade,52.08840098,5.094060454
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TD,Padangstraat,52.09310187,5.093674734
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TC,Padangstraat,52.09211258,5.093717375
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TB,Padangstraat,52.09303116,5.093935325
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531TA,Padangstraat,52.09211203,5.09398418
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SZ,2e Delistraat,52.09251092,5.094492789
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SX,2e Delistraat,52.09270152,5.094198483
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SW,2e Delistraat,52.09261572,5.09496279
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SV,2e Atjehstraat,52.09297442,5.094529796
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531ST,2e Atjehstraat,52.09288675,5.095179711
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SR,2e Atjehstraat,52.09315316,5.094483206
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SP,2e Atjehstraat,52.09306194,5.095376756
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SN,1e Delistraat,52.09219715,5.09582376
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SM,1e Delistraat,52.09212178,5.096424345
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SL,1e Delistraat,52.09230337,5.09613115
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SK,1e Atjehstraat,52.09253952,5.096252096
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SJ,Johannes Camphuysstraat,52.09130649,5.094348074
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SH,Johannes Camphuysstraat,52.09209961,5.095305292
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SG,Johannes Camphuysstraat,52.09274478,5.096085171
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SE,Johannes Camphuysstraat,52.09168421,5.094441629
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SC,Johannes Camphuysstraat,52.09223488,5.095108667
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531SB,Johannes Camphuysstraat,52.09281053,5.095802771
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RZ,Ternatestraat,52.09187679,5.098274404
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RX,Ternatestraat,52.09201372,5.097848677
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RW,Ternatestraat,52.09224878,5.099347102
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RV,Bantamstraat,52.09165504,5.097927452
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RT,Bantamstraat,52.09147756,5.098246634
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RS,Van Heutszstraat,52.09254975,5.097987768
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RR,Van Heutszstraat,52.09245031,5.097580467
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RP,Van Heutszstraat,52.09288442,5.097482346
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RN,Bandoengstraat,52.09251986,5.098586774
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RM,Bandoengstraat,52.09160411,5.098610016
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RL,Bandoengstraat,52.09250013,5.098870475
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RK,Bandoengstraat,52.09156516,5.098919463
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RJ,Semarangstraat,52.09158875,5.099357951
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RH,Semarangstraat,52.09166011,5.099603639
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531RG,Lombokstraat,52.09080038,5.100792755
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531RE,Lombokstraat,52.09178217,5.100282839
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531RD,Lombokstraat,52.09250686,5.09988044
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RC,Lombokstraat,52.09073264,5.1005817
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RB,Lombokstraat,52.09176264,5.100050901
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-West,52.09081925,5.096428395,3531RA,Lombokstraat,52.09254596,5.099613141
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PZ,Balistraat,52.09101246,5.10176423
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PX,Balistraat,52.09192035,5.101254964
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PW,Balistraat,52.09248631,5.100941757
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PV,Balistraat,52.09121895,5.101372596
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PT,Balistraat,52.09191642,5.101014041
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PS,Balistraat,52.0924636,5.100710773
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PR,Javastraat,52.09192126,5.101781094
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PP,Javastraat,52.09243648,5.101492529
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PN,Javastraat,52.09089917,5.102234831
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PM,Javastraat,52.09194209,5.101525232
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PL,Javastraat,52.09242823,5.101255512
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PK,Borneostraat,52.09193493,5.102289902
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PJ,Borneostraat,52.09238127,5.10204061
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PH,Borneostraat,52.0911789,5.10260788
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PG,Borneostraat,52.09193978,5.10204551
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PE,Borneostraat,52.09246137,5.101753741
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PD,Sumatrastraat,52.0913132,5.103148843
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PC,Sumatrastraat,52.09237211,5.102570317
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PB,Sumatrastraat,52.09162026,5.102759613
3531,Wijk 01 West,52.10507238,5.07159575,Lombok-Oost,52.09168477,5.103139673,3531PA,Sumatrastraat,52.09234084,5.102336538
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KX,Minahassastraat,52.09274316,5.085823373
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KW,Minahassastraat,52.0930631,5.085625487
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KV,Minahassastraat,52.09279109,5.086210966
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KT,Paramaribostraat,52.09284391,5.087409595
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KS,Paramaribostraat,52.09365871,5.088724449
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KR,Paramaribostraat,52.09296008,5.087177971
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KP,Paramaribostraat,52.09375545,5.088566943
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KN,Surinamestraat,52.09253242,5.088032721
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KM,Surinamestraat,52.09315223,5.089127983
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KL,Surinamestraat,52.09369195,5.089983361
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KK,Surinamestraat,52.09265446,5.087781837
3531,Wijk 01 West,52.10507238,5.07159575,Laan van Nieuw-Guinea | Spinozaweg e.o.,52.0924345,5.088258041,3531KJ,Surinamestraat,52.0933309,5.088840363
